Date,Stock Symbol,Open Price,High Price,Low Price,Close Price,Volume
5/01/2021,GOOGL.OQ,120.2262225,121.7218284,119.8523211,121.2688257,7282960
5/01/2021,JNJ.N,107.7065882,109.3388192,106.7974975,109.0495631,2412125
5/01/2021,JPM.N,130.1154496,131.4268036,128.845726,130.7711266,4904877
5/01/2021,LLY.N,109.461121,110.428572,108.1557247,110.2099016,756468
5/01/2021,MSFT.OQ,119.629145,120.1294093,118.5901345,119.7885699,7393524
5/01/2021,ORCL.N,120.9960173,121.1480224,118.7159416,119.6279719,3933272
5/01/2021,QQQ.OQ,132.4365543,134.0252433,132.406498,133.9050182,6134842
5/01/2021,SPY.N,122.0412255,123.4866774,122.0379103,123.1054229,1397064
5/01/2021,WMT.N,119.1844132,119.542129,117.477133,118.4933712,5355887.356
6/01/2021,AAPL.OQ,159.0628736,163.4407508,157.6409989,157.9029232,34918981
6/01/2021,AMZN.OQ,127.350832,129.3787231,126.7142579,127.0064426,24153760
6/01/2021,BAC.N,132.6414212,135.1906236,129.9678676,133.2631779,20766707
6/01/2021,GOOGL.OQ,118.3696084,121.4974179,118.2574031,120.0722017,18381840
6/01/2021,JNJ.N,108.3884062,110.3512157,108.2782134,110.0757337,2570296
6/01/2021,JPM.N,135.2776048,138.1605019,133.1024225,136.9115934,5590221
6/01/2021,LLY.N,107.9966917,110.7930228,107.9900653,108.8846262,1098645
6/01/2021,MSFT.OQ,116.7924813,119.0079376,116.5176108,116.6825331,13654583
6/01/2021,ORCL.N,118.7707571,120.8306964,118.1031842,119.3429625,3348823
6/01/2021,QQQ.OQ,131.7409661,133.9136057,131.3845845,132.0501164,9339416
6/01/2021,SPY.N,122.5186225,124.9752276,122.3760664,123.8679319,2756304
6/01/2021,WMT.N,117.9567975,120.403899,117.9567975,119.2331926,4483297.483
7/01/2021,AAPL.OQ,160.1230433,164.170397,159.4869414,163.2910798,23977200
7/01/2021,AMZN.OQ,127.7389278,129.7878626,127.679034,127.9687905,25146700
7/01/2021,BAC.N,137.8641772,139.3356679,136.1232585,136.2061594,14220141
7/01/2021,GOOGL.OQ,120.5712016,123.8969384,120.4464516,123.6585893,16411160
7/01/2021,JNJ.N,109.5041084,110.9021798,109.1390947,110.4476344,2447117
7/01/2021,JPM.N,141.2203276,143.8118127,140.4501674,141.4076639,5998430
7/01/2021,LLY.N,108.791857,110.7400118,107.3274277,109.8852092,1175600
7/01/2021,MSFT.OQ,117.6665695,120.580197,117.485155,120.0029689,10317285
7/01/2021,ORCL.N,119.8770207,121.5554898,119.8770207,120.296638,2494035
7/01/2021,QQQ.OQ,133.2824238,135.6117855,133.2137238,135.2446695,5554048
7/01/2021,SPY.N,124.683485,125.9432825,124.6337561,125.6349636,1521046
7/01/2021,WMT.N,119.8104159,120.1193523,118.7291385,119.2250627,4292623.293
8/01/2021,AAPL.OQ,165.2617482,165.4238918,162.4304715,164.7004819,22460593
8/01/2021,AMZN.OQ,128.779785,129.0954416,127.1808631,128.8000194,20673920
8/01/2021,BAC.N,136.2061595,136.7864657,133.1388266,134.8382948,9612931
8/01/2021,GOOGL.OQ,123.9331786,125.3848781,122.8550322,125.2956714,12922120
8/01/2021,JNJ.N,110.5440532,110.9503892,110.110169,110.2203618,2857245
8/01/2021,JPM.N,141.4180715,141.9072273,139.5967466,141.5637775,3737526
8/01/2021,LLY.N,110.1436378,110.567726,109.1563077,110.269539,1238212
8/01/2021,MSFT.OQ,120.2998291,121.2618759,119.3102952,120.7341245,7991101
8/01/2021,ORCL.N,120.5064467,121.1930931,119.9914619,120.8879169,3157877
8/01/2021,QQQ.OQ,136.2751706,137.1382152,135.2961946,136.98364,6467474
8/01/2021,SPY.N,126.1919267,126.467093,125.0249564,126.3941574,1908821
8/01/2021,WMT.N,119.4120505,119.5096094,118.5421507,119.2088029,5215340.215
11/01/2021,AAPL.OQ,160.8963436,162.355636,160.2727143,160.8713984,22868049
11/01/2021,AMZN.OQ,127.3961571,127.7263824,125.8583431,126.028312,21242280
11/01/2021,BAC.N,133.0559257,137.3045962,132.2310619,137.0766188,11605569
11/01/2021,GOOGL.OQ,123.8453658,124.3046408,122.1629834,122.4006356,13251840
11/01/2021,JNJ.N,110.5784884,111.1019042,109.3457062,109.7589293,1844859
11/01/2021,JPM.N,140.0650873,143.832628,139.5759315,143.6765144,4698610
11/01/2021,LLY.N,121.1036653,125.3379202,120.7789729,123.2108532,1767495
11/01/2021,MSFT.OQ,120.0964249,120.3438084,119.1508703,119.5631761,8438767
11/01/2021,ORCL.N,120.0677559,121.2312401,119.8960943,120.220344,2313074
11/01/2021,QQQ.OQ,135.6611637,136.1892955,134.7208315,135.0042193,6271664
11/01/2021,SPY.N,125.2736007,126.1554589,125.2238718,125.5918653,1351715
11/01/2021,WMT.N,118.9242562,120.3063401,118.8592169,119.7453766,3580434.58
12/01/2021,AAPL.OQ,160.2477691,161.7569518,158.2334466,160.6468918,17225778
12/01/2021,AMZN.OQ,126.2626262,127.1529396,124.9202764,126.2962153,21145540
12/01/2021,BAC.N,138.4444835,140.8071588,137.656925,139.522195,15951394
12/01/2021,GOOGL.OQ,121.6388941,123.1470447,119.6742562,121.0862308,9931180
12/01/2021,JNJ.N,109.6074142,109.7589293,108.360858,108.904935,2136181
12/01/2021,JPM.N,145.1231667,147.4232398,144.4987124,145.9349572,5849560
12/01/2021,LLY.N,121.1235445,122.0313582,117.5850592,118.4796201,1886575
12/01/2021,MSFT.OQ,119.0519169,119.3377822,117.2762534,118.155839,6355432
12/01/2021,ORCL.N,120.1631235,120.2012705,118.5990955,119.0568598,3212728
12/01/2021,QQQ.OQ,134.9956318,135.5022948,133.6345117,134.7895316,5384799
12/01/2021,SPY.N,125.6084416,125.9333368,124.772997,125.5653433,1573273
12/01/2021,WMT.N,121.1355904,121.8835417,120.5990167,121.1112007,5043098.043
13/01/2021,AAPL.OQ,160.4223854,163.9521268,160.2602418,163.2536621,19747909
13/01/2021,AMZN.OQ,126.6041828,129.0578056,126.3468013,128.119739,19009460
13/01/2021,BAC.N,138.4444834,139.5636454,137.1595197,138.6931861,9259952
13/01/2021,GOOGL.OQ,120.3816374,122.3630016,120.3816374,121.7706134,9043060
13/01/2021,JNJ.N,108.9738055,109.1184336,107.9751832,108.7396458,1790095
13/01/2021,JPM.N,144.2385231,146.5281887,143.7493673,146.0702556,3851710
13/01/2021,LLY.N,119.2747853,124.3108318,118.8506971,122.9192926,1673795
13/01/2021,MSFT.OQ,117.6445799,119.1618651,117.6390825,118.9309739,7086969
13/01/2021,ORCL.N,118.8661247,119.3811095,118.1985518,118.3702134,3666370
13/01/2021,QQQ.OQ,134.9441068,136.0518953,134.643544,135.6998075,3781497
13/01/2021,SPY.N,125.5454517,126.2582319,125.2736007,125.9134452,1197325
13/01/2021,WMT.N,120.9323428,121.17624,119.8591953,119.8754551,3922122.922
14/01/2021,AAPL.OQ,163.0915185,163.3908605,160.6219467,160.7840903,19512769
14/01/2021,AMZN.OQ,128.1857032,128.5980801,126.303095,126.5649281,17555760
14/01/2021,BAC.N,138.7760869,142.4651765,138.5273843,140.8900596,10845766
14/01/2021,GOOGL.OQ,121.7706134,123.1470447,120.3558511,120.6325312,10705060
14/01/2021,JNJ.N,110.5027309,111.5357885,109.9242186,110.6404719,2850420
14/01/2021,JPM.N,146.0806632,148.5472574,145.7059906,146.9236764,4683952
14/01/2021,LLY.N,122.766886,125.1590081,122.4289407,123.7078315,1116242
14/01/2021,MSFT.OQ,118.6945853,119.5411865,116.9519062,117.1058337,10715823
14/01/2021,ORCL.N,118.3892868,118.580022,117.3116334,117.4928318,3212080
14/01/2021,QQQ.OQ,135.9273764,136.3352831,134.7680628,134.974163,4140042
14/01/2021,SPY.N,126.181981,126.3527167,125.3531668,125.4924076,1393337
14/01/2021,WMT.N,120.1762616,120.3225999,118.7291384,119.4852196,4486318.486
15/01/2021,AAPL.OQ,160.8464532,162.4055263,158.4018266,158.5764428,27953261
15/01/2021,AMZN.OQ,126.5022015,127.0926411,125.3002784,125.6252428,27066460
15/01/2021,BAC.N,137.9885285,139.3978436,135.5844028,136.8279161,14798534
15/01/2021,GOOGL.OQ,120.6325312,121.7190408,119.3494881,120.4025452,12624880
15/01/2021,JNJ.N,110.3994251,111.1501136,109.6005272,110.3994251,3154215
15/01/2021,JPM.N,142.9479844,147.3816095,142.594127,144.290561,7396286
15/01/2021,LLY.N,123.7807216,127.0607782,123.7807216,126.4113933,2647100
15/01/2021,MSFT.OQ,117.4026938,117.9194504,116.5725849,116.9024295,12800841
15/01/2021,ORCL.N,117.4928318,118.2366987,116.7680383,117.836155,3290387
15/01/2021,QQQ.OQ,134.8067066,135.3047821,133.3725927,133.9050182,5700557
15/01/2021,SPY.N,124.8857156,125.174143,123.9010844,124.5376137,1923213
15/01/2021,WMT.N,117.997447,118.6153198,116.8267406,117.5909517,9499131.499
19/01/2021,AAPL.OQ,159.2998527,160.522166,158.3269911,159.4370511,18713425
19/01/2021,AMZN.OQ,125.8073523,127.274346,125.299469,126.2933825,17635860
19/01/2021,BAC.N,134.7139434,139.252767,133.4704301,135.8331054,14657917
19/01/2021,GOOGL.OQ,121.4744193,125.6406504,120.7774921,124.3645766,15434580
19/01/2021,JNJ.N,111.5702237,112.286477,110.9985985,112.1074137,3319685
19/01/2021,JPM.N,145.601915,146.4032979,143.468363,143.6661068,6007981
19/01/2021,LLY.N,129.8769884,132.1763412,128.6246032,131.5203299,1443375
19/01/2021,MSFT.OQ,117.5291343,119.2773107,116.9024295,118.985948,8871084
19/01/2021,ORCL.N,118.4465074,118.8089042,116.5582298,116.901553,3435677
19/01/2021,QQQ.OQ,134.9612818,136.0776579,134.450325,135.8586764,4992683
19/01/2021,SPY.N,125.4261025,125.7244756,124.9056072,125.5388212,1224665
19/01/2021,WMT.N,117.5909517,117.9405376,116.01375,116.5747135,7708342.708
20/01/2021,AAPL.OQ,160.4223853,165.236803,160.3350772,164.6755367,23919264
20/01/2021,AMZN.OQ,128.7712865,132.7295389,128.4884097,132.0650414,30895380
20/01/2021,BAC.N,135.7087541,135.9160063,133.3046283,134.0507363,15965860
20/01/2021,GOOGL.OQ,127.2847018,132.3464844,126.8066097,131.0272011,23993400
20/01/2021,JNJ.N,112.3966698,113.0061738,111.4462568,111.8319316,2237159
20/01/2021,JPM.N,143.4371402,143.7493673,140.9601383,141.5117396,5133716
20/01/2021,LLY.N,131.7124948,133.6871552,131.7124948,133.3624627,1145139
20/01/2021,MSFT.OQ,119.8325492,124.1205292,119.4752175,123.3289021,11659377
20/01/2021,ORCL.N,117.0541411,118.3034561,116.6249871,117.4165378,2564458
20/01/2021,QQQ.OQ,137.4774217,139.4353737,137.3013778,139.0188795,5564027
20/01/2021,SPY.N,126.3477439,127.5677583,126.2184488,127.2528089,1418341
20/01/2021,WMT.N,116.6641425,118.4202021,116.1763482,118.2982535,4863031.863
21/01/2021,AAPL.OQ,166.9206019,171.2922429,166.6212599,170.7122677,23095701
21/01/2021,AMZN.OQ,133.3430459,135.4935574,133.1423206,133.8298854,25730640
21/01/2021,BAC.N,134.4237903,134.5895921,131.5222592,131.688061,10593811
21/01/2021,GOOGL.OQ,132.091409,134.6212549,131.0132625,131.3115474,19453580
21/01/2021,JNJ.N,111.1914359,111.7768352,110.2410229,111.3842733,1580627
21/01/2021,JPM.N,141.2203277,141.5429624,139.8048981,140.3252766,3127257
21/01/2021,LLY.N,134.9792987,135.6021781,131.2088902,134.0847378,1584012
21/01/2021,MSFT.OQ,123.6367571,124.4063946,122.2733994,123.675239,8788410
21/01/2021,ORCL.N,117.5881994,117.9696696,116.2149066,116.7489649,2296614
21/01/2021,QQQ.OQ,139.6114175,140.4615809,139.0017044,140.1309618,4627335
21/01/2021,SPY.N,127.4649853,127.6208023,127.0572087,127.3721581,1105832
21/01/2021,WMT.N,118.1763049,118.4608516,117.2494957,117.7616797,3539841.54
22/01/2021,AAPL.OQ,170.0512208,174.429098,168.4048396,173.4562364,21622524
22/01/2021,AMZN.OQ,133.721429,134.3329124,132.8995079,133.232566,16982000
22/01/2021,BAC.N,130.1543946,131.6051602,129.5740884,130.7761513,10536275
22/01/2021,GOOGL.OQ,131.8210012,132.7221281,130.9254497,131.8976632,12618480
22/01/2021,JNJ.N,111.7424,113.7327577,111.4944662,112.6377166,2411243
22/01/2021,JPM.N,138.1709094,139.8569359,137.5880854,139.2428892,3796340
22/01/2021,LLY.N,133.8793201,136.8545634,133.0046384,136.5961347,1591070
22/01/2021,MSFT.OQ,125.0660838,126.4789182,124.131524,124.2139852,9154582
22/01/2021,ORCL.N,116.5010092,116.6059136,113.9642322,115.1277164,3101163
22/01/2021,QQQ.OQ,139.6844114,140.1738993,139.4267861,139.7273489,3635792
22/01/2021,SPY.N,126.7323135,127.3290597,126.5897575,126.9113374,1083737
22/01/2021,WMT.N,118.3714226,119.7535065,117.997447,118.9649057,4328365.328
25/01/2021,AAPL.OQ,178.5201058,180.9522598,170.313145,178.2581815,29650090
25/01/2021,AMZN.OQ,134.655044,136.1325596,131.466508,133.3041958,20932720
25/01/2021,BAC.N,129.7398901,129.7398901,126.7554581,129.1595839,9283175
25/01/2021,GOOGL.OQ,133.4699311,133.8413933,129.6598298,132.0175347,18052560
25/01/2021,JNJ.N,113.77408,114.3732535,112.7272483,114.31127,2276045
25/01/2021,JPM.N,137.4944173,138.545582,135.3723137,137.5048249,3526144
25/01/2021,LLY.N,137.9876739,140.8303896,137.9876739,140.7111148,1232399
25/01/2021,MSFT.OQ,125.9126849,126.3139958,123.2904202,126.182058,10805820
25/01/2021,ORCL.N,115.1658634,116.23398,114.0023792,116.157686,2729582
25/01/2021,QQQ.OQ,141.2430442,141.8312885,138.014141,140.8823688,7371528
25/01/2021,SPY.N,127.1964495,127.5578125,125.4824619,127.4517243,2310523
25/01/2021,WMT.N,118.1763048,118.8917365,117.2982751,118.8592169,4361491.361
26/01/2021,AAPL.OQ,179.056427,179.9793983,176.3623487,178.5575236,18671084
26/01/2021,AMZN.OQ,133.1358456,135.0846202,132.921361,134.604458,15442000
26/01/2021,BAC.N,130.1543946,130.278746,128.1233229,128.2476742,7690710
26/01/2021,GOOGL.OQ,131.439782,133.5138375,130.7526117,132.9702342,11808420
26/01/2021,JNJ.N,116.8732528,119.5729768,116.6666413,117.4104428,3089326
26/01/2021,JPM.N,138.1605019,138.5872123,136.6930344,136.9428161,2899581
26/01/2021,LLY.N,140.803884,141.2942359,139.5514988,140.9562907,1395380
26/01/2021,MSFT.OQ,127.4794468,128.7383538,126.4844156,127.7213329,14046742
26/01/2021,ORCL.N,116.4628622,118.3320664,116.043245,117.8743021,2858811
26/01/2021,QQQ.OQ,141.2344566,141.5908382,140.5045184,141.088469,4698529
26/01/2021,SPY.N,127.7699889,127.9059144,127.1533512,127.2130258,1113773
26/01/2021,WMT.N,118.3958123,120.1600018,118.2657338,119.9242345,3322272.322
27/01/2021,AAPL.OQ,178.8942833,179.9793982,175.1275627,177.1855392,33544386
27/01/2021,AMZN.OQ,135.0625648,135.1677836,129.871633,130.8186027,28051620
27/01/2021,BAC.N,125.9264493,126.1129763,123.004193,123.6466749,13138167
27/01/2021,GOOGL.OQ,130.6675866,131.0174441,125.2636127,126.7668848,29999660
27/01/2021,JNJ.N,116.4738039,117.706586,115.3443276,115.6198096,3812864
27/01/2021,JPM.N,134.8717094,134.8717094,132.5404136,133.0711997,4490671
27/01/2021,LLY.N,139.8629385,140.485818,135.9069915,137.5437066,1555086
27/01/2021,MSFT.OQ,130.8218723,132.1797326,126.5174001,128.0346853,21538676
27/01/2021,ORCL.N,117.1113616,120.5064466,117.1113616,119.3048154,5441667
27/01/2021,QQQ.OQ,140.0880242,140.092318,136.2708767,137.1553901,10990564
27/01/2021,SPY.N,126.0493707,126.0725775,123.3341756,124.1430982,3074311
27/01/2021,WMT.N,119.4770898,120.1925215,116.7373117,116.9405593,8686985.687
28/01/2021,AAPL.OQ,174.0175027,177.0982311,170.5002338,170.9866646,35708787
28/01/2021,AMZN.OQ,130.9626716,133.5963805,130.7145979,131.0225654,21465500
28/01/2021,BAC.N,126.092251,127.4601157,124.0197288,125.6777466,12123587
28/01/2021,GOOGL.OQ,127.6924042,131.4767192,127.6732387,129.1545576,21097720
28/01/2021,JNJ.N,115.8401952,117.6583766,115.5647132,116.5013521,1982565
28/01/2021,JPM.N,135.1943442,137.5464552,134.2472553,135.4129032,4696523
28/01/2021,LLY.N,137.8286408,140.346664,137.5702121,139.2334327,1725344
28/01/2021,MSFT.OQ,129.6509239,133.3891629,129.2386182,131.3496237,16041255
28/01/2021,ORCL.N,119.362036,120.6208878,116.6726708,116.7680384,3215273
28/01/2021,QQQ.OQ,137.6577594,140.1567243,137.4430717,137.9669097,7837425
28/01/2021,SPY.N,124.7729969,126.6129643,124.7033765,125.1774582,2483329
28/01/2021,WMT.N,117.2251059,118.8917365,116.7698312,116.8673901,7351537.352
29/01/2021,AAPL.OQ,169.2529753,170.5376515,162.4055263,164.5882286,41453111
29/01/2021,AMZN.OQ,130.4713805,130.9970701,128.9817243,129.751036,28475340
29/01/2021,BAC.N,126.1337015,126.3824042,122.6725895,122.9005669,14635701
29/01/2021,GOOGL.OQ,127.817851,128.6597392,125.6281056,127.3536975,17899220
29/01/2021,JNJ.N,113.1266972,114.3250441,110.6129237,112.3484605,4566230
29/01/2021,JPM.N,136.5369208,137.0677069,133.4250572,133.914213,5051845
29/01/2021,LLY.N,140.0153452,144.3423694,135.5094089,137.8087617,2132866
29/01/2021,MSFT.OQ,129.491499,130.8466106,127.1880841,127.5179287,15337528
29/01/2021,ORCL.N,116.6535974,117.3020967,114.8606873,115.261231,3702429
29/01/2021,QQQ.OQ,137.1811527,137.700697,134.2914561,135.0643319,11034652
29/01/2021,SPY.N,124.5210374,124.8625088,122.0942696,122.7341141,3625795
29/01/2021,WMT.N,116.4039855,116.8592602,114.119482,114.2170409,8584790.585
1/02/2021,AAPL.OQ,166.6960954,168.8538526,163.3284976,167.3072521,25206319
1/02/2021,AMZN.OQ,131.287636,135.5704481,130.9970701,135.2823103,26158800
1/02/2021,BAC.N,123.8124766,124.5171342,122.5896885,124.1855306,8077036
1/02/2021,GOOGL.OQ,128.5635633,133.4650526,128.5635633,131.9332065,15082360
1/02/2021,JNJ.N,113.7120965,113.7258706,111.9834467,112.0592043,2900525
1/02/2021,JPM.N,134.6739656,135.3504577,133.7112653,134.9029322,3364106
1/02/2021,LLY.N,139.0015095,139.0478942,134.5817161,134.6082216,1327881
1/02/2021,MSFT.OQ,129.2771,133.3121991,127.7927992,131.7454372,10933243
1/02/2021,ORCL.N,116.195833,118.2748458,115.9288038,117.3211702,4511871
1/02/2021,QQQ.OQ,136.7174273,138.9158294,135.7384513,138.4392227,6395561
1/02/2021,SPY.N,123.9077149,125.0879463,123.1485212,124.7199528,1685405
1/02/2021,WMT.N,114.3958989,114.9975119,113.1601533,113.2251925,5883320.883
2/02/2021,AAPL.OQ,169.1282495,170.0013304,167.9059362,168.3674218,19277009
2/02/2021,AMZN.OQ,136.8100071,138.6460762,136.0742845,136.7845118,38844360
2/02/2021,BAC.N,126.8798095,129.3046605,126.5896564,128.6207282,11945872
2/02/2021,GOOGL.OQ,133.5995596,135.8046374,132.89636,133.748702,21405100
2/02/2021,JNJ.N,112.5206367,112.6790389,111.0054855,111.0536949,3124124
2/02/2021,JPM.N,137.3174886,139.8673434,136.5889586,139.0555529,3527467
2/02/2021,LLY.N,135.4298924,136.4105962,130.7715494,130.9107033,1377496
2/02/2021,MSFT.OQ,132.5205721,133.2077484,131.2231833,131.6684735,9333406
2/02/2021,ORCL.N,118.0268901,120.0105353,117.9315226,118.9614922,4069018
2/02/2021,QQQ.OQ,139.7702865,141.2022535,139.6844114,140.6977374,6464735
2/02/2021,SPY.N,125.8537705,127.0373171,125.84714,126.4902998,1664376
2/02/2021,WMT.N,113.6235579,115.5422155,113.3715308,114.4446783,4927156.927
3/02/2021,AAPL.OQ,169.0783591,169.1282495,166.6586777,167.0578004,18876738
3/02/2021,AMZN.OQ,138.6161292,138.8820092,133.8958495,134.0540825,37512300
3/02/2021,BAC.N,128.2891246,131.5222593,128.040422,130.9005026,11616523
3/02/2021,GOOGL.OQ,143.8666918,146.766606,140.329786,143.4889572,33525100
3/02/2021,JNJ.N,110.8401963,111.2258712,109.8966704,110.5371661,2400598
3/02/2021,JPM.N,139.0971833,141.2827731,139.0243303,140.6479113,3246449
3/02/2021,LLY.N,131.1161209,132.8190998,130.466736,130.5131206,886773
3/02/2021,MSFT.OQ,131.8278984,134.7360284,131.5420331,133.5870697,10578817
3/02/2021,ORCL.N,118.5990955,119.6862857,118.2176253,118.580022,4721542
3/02/2021,QQQ.OQ,141.646657,141.7754696,140.1180805,140.1395493,4660642
3/02/2021,SPY.N,126.7870153,127.2063953,126.1488284,126.5997033,1374128
3/02/2021,WMT.N,114.3552493,115.4649814,114.3552493,114.7942642,4613014.613
4/02/2021,AAPL.OQ,170.1385289,171.3733148,167.880991,171.3608422,18715958
4/02/2021,AMZN.OQ,134.6942987,135.4364963,132.6465779,134.801541,20761640
4/02/2021,BAC.N,131.8124124,134.8382948,131.770962,134.7139435,10629208
4/02/2021,GOOGL.OQ,143.8722672,144.2151554,141.872086,143.1230704,16899280
4/02/2021,JNJ.N,110.8815187,111.6322072,110.0550726,111.5633367,2216107
4/02/2021,JPM.N,141.1370671,144.3009686,141.1370671,143.8846658,3120434
4/02/2021,LLY.N,130.413725,133.7467926,129.658318,133.6010123,883887
4/02/2021,MSFT.OQ,133.4551319,133.6970179,132.1412508,133.0428261,8890014
4/02/2021,ORCL.N,119.1713009,120.8879169,118.8089042,120.8306964,4883591
4/02/2021,QQQ.OQ,140.8179624,141.8312884,140.1781931,141.7969384,4372928
4/02/2021,SPY.N,126.9842731,128.0385247,126.9047069,128.0219484,1134481
4/02/2021,WMT.N,115.2739287,116.3958556,114.8430437,115.8755417,5094938.095
5/02/2021,AAPL.OQ,171.5677429,171.6426906,169.7127877,170.8307573,15264871
5/02/2021,AMZN.OQ,134.4676736,136.6444898,133.656679,135.657456,19274880
5/02/2021,BAC.N,136.3719612,136.3926865,133.9678355,134.1750877,8062445
5/02/2021,GOOGL.OQ,143.5363482,146.0717696,142.8700858,145.5762543,10070800
5/02/2021,JNJ.N,113.5399203,113.8222894,112.8649893,113.2575512,2033520
5/02/2021,JPM.N,145.0711289,145.164797,142.9792072,143.6036614,2399866
5/02/2021,LLY.N,133.6010123,134.455815,133.0907813,133.700408,683183
5/02/2021,MSFT.OQ,133.2352355,133.7409972,132.1797327,133.1472769,5801617
5/02/2021,ORCL.N,121.1167991,122.1849157,120.8879169,121.3075342,4513664
5/02/2021,QQQ.OQ,142.2563701,142.7243893,141.4920819,142.2778389,3797708
5/02/2021,SPY.N,128.6982607,128.7877726,128.1313518,128.5159216,1095276
5/02/2021,WMT.N,116.6316228,117.7616797,115.8755416,117.3633143,5782973.783
8/02/2021,AAPL.OQ,170.018824,171.0680916,168.5448529,171.0181265,16350513
8/02/2021,AMZN.OQ,135.8136655,136.0965423,133.7088837,134.4753626,18640800
8/02/2021,BAC.N,134.2994391,137.9429331,134.2994391,137.1595197,9169522
8/02/2021,GOOGL.OQ,146.354722,147.3771143,143.8457839,145.2758786,10052460
8/02/2021,JNJ.N,113.6570002,113.8773858,112.8649893,113.5812426,1609160
8/02/2021,JPM.N,143.8326279,146.0182177,143.8118127,145.8516966,2224121
8/02/2021,LLY.N,134.104617,136.7882997,133.7931773,136.3509588,854329
8/02/2021,MSFT.OQ,133.751992,133.9444013,132.3831368,133.2957069,7541727
8/02/2021,ORCL.N,121.6699309,121.784372,119.8579473,120.3729321,2352181
8/02/2021,QQQ.OQ,143.0593021,143.2997524,142.3036014,143.2310523,3644720
8/02/2021,SPY.N,129.0795153,129.4707156,128.7479896,129.4674003,952174
8/02/2021,WMT.N,117.7291601,118.3551628,117.4608732,117.908018,3261426.261
9/02/2021,AAPL.OQ,170.7683009,172.2172894,169.6940507,169.8939112,14260276
9/02/2021,AMZN.OQ,134.0524637,135.0326178,133.4765929,133.7493525,11932380
9/02/2021,BAC.N,136.7864656,136.8693665,135.0869974,136.5792134,6936886
9/02/2021,GOOGL.OQ,144.5984654,146.2508799,144.2639403,144.6395841,8066980
9/02/2021,JNJ.N,113.7327577,114.7176059,113.6156778,114.5109944,1212644
9/02/2021,JPM.N,145.1856121,145.6227301,144.2073005,145.2688727,2345188
9/02/2021,LLY.N,135.0124306,135.4696506,132.7925943,133.6606497,634326
9/02/2021,MSFT.OQ,133.0758106,134.5546139,132.7019867,134.0103703,6626305
9/02/2021,ORCL.N,120.3157115,121.7652984,120.0105353,121.4410487,1791180
9/02/2021,QQQ.OQ,142.8617895,143.7463029,142.8574958,143.2009961,2987291
9/02/2021,SPY.N,129.1723424,129.5900647,129.0364169,129.3712578,857927
9/02/2021,WMT.N,117.5421722,118.9486459,117.5421722,118.5584104,3416604.417
10/02/2021,AAPL.OQ,170.4934927,171.1055655,167.8953063,169.1194518,15255194
10/02/2021,AMZN.OQ,134.1220701,134.241453,131.6854442,133.0039174,15420040
10/02/2021,BAC.N,137.3667719,138.5273843,136.2061595,136.7035648,9531104
10/02/2021,GOOGL.OQ,145.5846174,146.2153366,143.0443176,145.4124764,9825440
10/02/2021,JNJ.N,115.6611319,115.6611319,114.1184326,114.8828952,1881919
10/02/2021,JPM.N,145.7059906,146.6114493,144.7068638,145.3521332,2676398
10/02/2021,LLY.N,135.5889254,136.2051784,133.6407705,135.4365187,827764
10/02/2021,MSFT.OQ,134.6865517,135.1813187,132.4326135,133.4881163,7877270
10/02/2021,ORCL.N,121.7652985,121.7652985,120.0486824,120.6781083,3539420
10/02/2021,QQQ.OQ,143.8364716,144.0382781,141.4792006,142.8746707,4613866
10/02/2021,SPY.N,129.994526,130.0442549,128.469508,129.3248442,1924184
10/02/2021,WMT.N,118.5584104,118.6153198,116.704792,117.1763265,4508566.509
11/02/2021,AAPL.OQ,169.8564374,170.3685799,167.1083556,168.7946785,13244700
11/02/2021,AMZN.OQ,133.2232582,133.2232582,131.4681267,132.0144554,12280720
11/02/2021,BAC.N,136.6621143,138.0714294,134.9419209,136.2890603,6737415
11/02/2021,GOOGL.OQ,145.9365657,145.9365657,144.2500018,145.5706789,8300760
11/02/2021,JNJ.N,115.0137492,115.261683,114.0564491,114.3663664,1234650
11/02/2021,JPM.N,145.3521333,146.2471843,143.8638506,144.946238,2487761
11/02/2021,LLY.N,134.9800494,135.8584012,134.1615852,134.8003865,969083
11/02/2021,MSFT.OQ,134.5381216,134.7470232,133.1307846,134.4061838,6609868
11/02/2021,ORCL.N,121.2312401,121.9941806,118.7898306,119.5909181,2791299
11/02/2021,QQQ.OQ,143.6003151,143.8364716,142.6041642,143.6604277,3770720
11/02/2021,SPY.N,129.7127292,129.85197,128.6717386,129.5370206,1163363
11/02/2021,WMT.N,117.1844565,117.8429788,116.8592602,117.0868976,2821280.821
12/02/2021,AAPL.OQ,167.7329197,169.2693472,167.0084254,169.0944693,13979346
12/02/2021,AMZN.OQ,131.523569,132.7376327,130.9238215,132.6449592,13594300
12/02/2021,BAC.N,136.7864657,138.6475906,136.4134117,138.3201321,6926295
12/02/2021,GOOGL.OQ,144.9448382,146.2857262,144.5451504,146.0083492,6402460
12/02/2021,JNJ.N,113.2231159,114.8966693,113.1266972,114.724493,1503594
12/02/2021,JPM.N,144.7172714,147.3816095,144.6652336,147.006937,2583783
12/02/2021,LLY.N,134.1815478,138.5533443,133.8754555,137.9345055,733115
12/02/2021,MSFT.OQ,134.1368107,134.8459766,133.444137,134.6810543,6741890
12/02/2021,ORCL.N,118.8661247,120.3920056,118.8470512,120.3157116,2175035
